Raw channels: 19287
Wanted remaining channels: 129
Matched: 129
Still missing: 0

MATCH | SHOWTIME.FAMILY.ZONE.us | Showtime Family Zone | score=519 | via="Showtime Family Zone" | site_id="showtime-family-zone-hd--eastern/7108" | raw="Showtime Family Zone HD - Eastern" | raw_xmltv_id="ShowtimeFamilyZone.us@East"
MATCH | SHOWTIME.WOMEN.us | Showtime Women | score=504 | via="Showtime Women" | site_id="showtime-women-hd--eastern/7112" | raw="Showtime Women HD - Eastern" | raw_xmltv_id="showtime-women-hd--eastern/7112"
MATCH | SHOWTIME.NEXT.us | Showtime Next | score=504 | via="Showtime Next" | site_id="showtime-next-hd--eastern/7109" | raw="Showtime Next HD - Eastern" | raw_xmltv_id="ShowtimeNext.us@East"
MATCH | SHOWTIME.SHOWCASE.us | Showtime Showcase | score=364 | via="Showtime Showcase" | site_id="showtime-showcase-hd--east/7106" | raw="Showtime Showcase HD - East" | raw_xmltv_id="showtime-showcase-hd--east/7106"
MATCH | STARZ.CINEMA.us | Starz Cinema | score=504 | via="Starz Cinema" | site_id="starz-cinema-hd--eastern/7087" | raw="Starz Cinema HD - Eastern" | raw_xmltv_id="starz-cinema-hd--eastern/7087"
MATCH | STARZ.COMEDY.us | Starz Comedy | score=504 | via="Starz Comedy" | site_id="starz-comedy-hd--eastern/7088" | raw="Starz Comedy HD - Eastern" | raw_xmltv_id="starz-comedy-hd--eastern/7088"
MATCH | STARZ.EDGE.us | Starz Edge | score=504 | via="Starz Edge" | site_id="starz-edge-hd--eastern/7089" | raw="Starz Edge HD - Eastern" | raw_xmltv_id="starz-edge-hd--eastern/7089"
MATCH | STARZ.ENCORE.us | Starz Encore | score=504 | via="Starz Encore" | site_id="starz-encore-action-hd--eastern/10812" | raw="Starz Encore Action HD - Eastern" | raw_xmltv_id="StarzEncoreAction.us@East"
MATCH | STARZ.ENCORE.ACTION.us | Starz Encore Action | score=519 | via="Starz Encore Action" | site_id="starz-encore-action-hd--eastern/10812" | raw="Starz Encore Action HD - Eastern" | raw_xmltv_id="StarzEncoreAction.us@East"
MATCH | STARZ.ENCORE.BLACK.us | Starz Encore Black | score=519 | via="Starz Encore Black" | site_id="starz-encore-black-hd--eastern/10814" | raw="Starz Encore Black HD - Eastern" | raw_xmltv_id="StarzEncoreBlack.us@East"
