# CANADA / CA CHANNEL LIST
# FULL PROVIDER EXPORT - GROUPS, CHANNEL NAMES, AND IDs
#

# ==================================================
# GROUP: CA| CANADA WEST PPV
# ==================================================
# GROUP: CA| DOCUMENTARY FR
# ==================================================
######## DOCUMENTARY FR ######## | STREAM_ID=413880 | EPG_CHANNEL_ID=
CA FR: AHC | STREAM_ID=412814 | EPG_CHANNEL_ID=
CA FR: AMI TELE HD | STREAM_ID=412937 | EPG_CHANNEL_ID=
CA FR: APTN | STREAM_ID=412813 | EPG_CHANNEL_ID=APTN.ca
CA FR: CANAL V | STREAM_ID=412875 | EPG_CHANNEL_ID=
CA FR: CASA | STREAM_ID=412949 | EPG_CHANNEL_ID=
CA FR: CASA HD | STREAM_ID=412892 | EPG_CHANNEL_ID=CasaTV.ca
CA FR: HISTORIA | STREAM_ID=412943 | EPG_CHANNEL_ID=
CA FR: HISTORIA HD | STREAM_ID=412863 | EPG_CHANNEL_ID=
CA FR: ICI RADIO CANADA TELE MONCTON HD | STREAM_ID=412836 | EPG_CHANNEL_ID=
CA FR: ICI RADIO CANADA TELE VANCOUVER HD | STREAM_ID=412835 | EPG_CHANNEL_ID=
CA FR: ICI RADIO TELE TORONTO HD | STREAM_ID=412838 | EPG_CHANNEL_ID=
CA FR: ICI RADIO-CANADA TELE TORONTO | STREAM_ID=412839 | EPG_CHANNEL_ID=
CA FR: ICI RADIO-CANADA TÉLÉ TORONTO  HD | STREAM_ID=412837 | EPG_CHANNEL_ID=
CA FR: INVESTIGATION HD | STREAM_ID=412872 | EPG_CHANNEL_ID=

# ==================================================
# GROUP: CA| FUBO PPV ᴿᴬᵂ
# ==================================================
####### FUBO PPV ᴿᴬᵂ ####### | STREAM_ID=1367449 | EPG_CHANNEL_ID=
CA: FUBO PPV SPORTS 1 ᴿᴬᵂ | STREAM_ID=1367447 | EPG_CHANNEL_ID=
CA: FUBO PPV SPORTS 10 ᴿᴬᵂ | STREAM_ID=1367438 | EPG_CHANNEL_ID=
CA: FUBO PPV SPORTS 2 ᴿᴬᵂ | STREAM_ID=1367446 | EPG_CHANNEL_ID=
CA: FUBO PPV SPORTS 3 ᴿᴬᵂ | STREAM_ID=1367445 | EPG_CHANNEL_ID=
CA: FUBO PPV SPORTS 4 ᴿᴬᵂ | STREAM_ID=1367444 | EPG_CHANNEL_ID=
CA: FUBO PPV SPORTS 5 ᴿᴬᵂ | STREAM_ID=1367443 | EPG_CHANNEL_ID=
CA: FUBO PPV SPORTS 6 ᴿᴬᵂ | STREAM_ID=1367442 | EPG_CHANNEL_ID=
CA: FUBO PPV SPORTS 7 ᴿᴬᵂ | STREAM_ID=1367441 | EPG_CHANNEL_ID=
CA: FUBO PPV SPORTS 8 ᴿᴬᵂ | STREAM_ID=1367440 | EPG_CHANNEL_ID=
CA: FUBO PPV SPORTS 9 ᴿᴬᵂ | STREAM_ID=1367439 | EPG_CHANNEL_ID=
CA: FUBO PPV SPORTS ᵁᴴᴰ ³⁸⁴⁰ᴾ | STREAM_ID=1367448 | EPG_CHANNEL_ID=

# ==================================================
# GROUP: CA| GENERAL EN
# ==================================================
CA EN:  E! HD | STREAM_ID=414093 | EPG_CHANNEL_ID=EEntertainment.ca
CA EN: AMC 4K | STREAM_ID=414092 | EPG_CHANNEL_ID=AMC.ca
CA EN: AMI TV HD | STREAM_ID=414190 | EPG_CHANNEL_ID=AMITV.ca
CA EN: APTN HD (CA) | STREAM_ID=414213 | EPG_CHANNEL_ID=APTN.ca
CA EN: BBC CANADA HD (CA) | STREAM_ID=414210 | EPG_CHANNEL_ID=
CA EN: BT HD | STREAM_ID=414195 | EPG_CHANNEL_ID=
CA EN: CBC CALGARY HD | STREAM_ID=414170 | EPG_CHANNEL_ID=CBRT.ca
CA EN: CBC CHARLOTTETOWN (HD) | STREAM_ID=414171 | EPG_CHANNEL_ID=CBCT.ca
CA EN: CBC FREDERICTON (HD) | STREAM_ID=414173 | EPG_CHANNEL_ID=CBAT.ca
CA EN: CBC MONTREALHD | STREAM_ID=414175 | EPG_CHANNEL_ID=CBMT.ca
CA EN: CBC NEWS NETWORK HD | STREAM_ID=414118 | EPG_CHANNEL_ID=CBCNews.ca
CA EN: CBC OTTAWA HD | STREAM_ID=414176 | EPG_CHANNEL_ID=CBCOttawa.ca
CA EN: CBC REGINA(HD) | STREAM_ID=414177 | EPG_CHANNEL_ID=CBKT.ca
CA EN: CBC ST JOHN'S (HD) | STREAM_ID=414178 | EPG_CHANNEL_ID=CBNT.ca
CA EN: CBC TORONTO HD | STREAM_ID=414169 | EPG_CHANNEL_ID=CBC.ca
CA EN: CBC VANCOUVER HD | STREAM_ID=414179 | EPG_CHANNEL_ID=CBUT.ca
CA EN: CBC WINNIPEG HD | STREAM_ID=414112 | EPG_CHANNEL_ID=CBWT.ca
CA EN: CBC YELLOWKNIFE | STREAM_ID=414180 | EPG_CHANNEL_ID=CFYK.ca
CA EN: CITY CALGARY | STREAM_ID=414097 | EPG_CHANNEL_ID=CTVHC.ca
CA EN: CITYTV MONTREAL | STREAM_ID=414094 | EPG_CHANNEL_ID=CityTVMontreal.ca
CA EN: CITYTV TORONTO HD | STREAM_ID=414095 | EPG_CHANNEL_ID=CityTVToronto.ca
CA EN: CITYTV VANCOUVER HD | STREAM_ID=414096 | EPG_CHANNEL_ID=CityTVToronto.ca
CA EN: CNBC HD | STREAM_ID=414166 | EPG_CHANNEL_ID=
CA EN: CNN HD | STREAM_ID=414165 | EPG_CHANNEL_ID=
CA EN: CP24 HD (R) | STREAM_ID=414149 | EPG_CHANNEL_ID=Cp24.ca
CA EN: CP24 HD (R) BACKUP | STREAM_ID=414150 | EPG_CHANNEL_ID=Cp24.ca
CA EN: CPAC HD | STREAM_ID=414208 | EPG_CHANNEL_ID=CPAC.ca
CA EN: CRAVE1 HD | STREAM_ID=414054 | EPG_CHANNEL_ID=Crave1.ca
CA EN: CRAVE2 HD | STREAM_ID=414055 | EPG_CHANNEL_ID=Crave2.ca
CA EN: CRAVE3 HD | STREAM_ID=414056 | EPG_CHANNEL_ID=Crave3.ca
CA EN: CRAVE4 HD | STREAM_ID=414057 | EPG_CHANNEL_ID=Crave4.ca
CA EN: CTV ATLENTIC (ATV MONCTON) | STREAM_ID=414105 | EPG_CHANNEL_ID=CJCH.ca
CA EN: CTV HALIFAX | STREAM_ID=414099 | EPG_CHANNEL_ID=ctvhalifax.ca
CA EN: CTV KITCHENER HD | STREAM_ID=414100 | EPG_CHANNEL_ID=ctvkitchener.ca
CA EN: CTV NEWS CHANNEL | STREAM_ID=414102 | EPG_CHANNEL_ID=CTVNC.ca
CA EN: CTV OTTAWA HD | STREAM_ID=414185 | EPG_CHANNEL_ID=CTVOH.ca
CA EN: CTV TORONTO HD (CFTO) | STREAM_ID=414098 | EPG_CHANNEL_ID=CTVHT.ca
CA EN: CTV VANCOUVER HD | STREAM_ID=414181 | EPG_CHANNEL_ID=
CA EN: CTV2 ATLANTIC HD | STREAM_ID=414114 | EPG_CHANNEL_ID=ASN.ca
CA EN: CTV2 BARRIE HD | STREAM_ID=498300 | EPG_CHANNEL_ID=CKVR.ca
CA EN: CTV2 LONDON HD(R) | STREAM_ID=414113 | EPG_CHANNEL_ID=CFPL.ca
CA EN: CTV2 WINDSOR HD | STREAM_ID=414184 | EPG_CHANNEL_ID=
CA EN: DTOUR HD | STREAM_ID=414207 | EPG_CHANNEL_ID=Dtour.ca
CA EN: ENGLISH CLUB TV | STREAM_ID=414049 | EPG_CHANNEL_ID=
CA EN: FOOD NETWORK HD | STREAM_ID=414199 | EPG_CHANNEL_ID=FoodNetwork.ca
CA EN: FX HD | STREAM_ID=414157 | EPG_CHANNEL_ID=
CA EN: GAME TV HD | STREAM_ID=414162 | EPG_CHANNEL_ID=
CA EN: GLOBAL CALAGRY SD | STREAM_ID=414125 | EPG_CHANNEL_ID=GlobalCalgary.ca
CA EN: GLOBAL HALIFAX SD | STREAM_ID=414124 | EPG_CHANNEL_ID=CIHF.ca
CA EN: GLOBAL MONTREAL | STREAM_ID=414050 | EPG_CHANNEL_ID=
CA EN: GLOBAL TORONTO HD | STREAM_ID=414127 | EPG_CHANNEL_ID=CIII.ca
CA EN: GLOBAL VANCOUVER | STREAM_ID=414128 | EPG_CHANNEL_ID=
CA EN: HBO 1 (R) | STREAM_ID=414145 | EPG_CHANNEL_ID=HBO.ca
CA EN: HBO 2 (R) | STREAM_ID=414144 | EPG_CHANNEL_ID=
CA EN: ICI EXPLORA | STREAM_ID=414115 | EPG_CHANNEL_ID=Explora.ca
CA EN: MAKEFUL SD | STREAM_ID=414206 | EPG_CHANNEL_ID=Makeful.ca
CA EN: MAV TV HD | STREAM_ID=414159 | EPG_CHANNEL_ID=
CA EN: MOVIE TIME | STREAM_ID=414108 | EPG_CHANNEL_ID=
CA EN: MSNBC HD | STREAM_ID=414167 | EPG_CHANNEL_ID=MSNBC.ca
CA EN: MTV HD | STREAM_ID=414136 | EPG_CHANNEL_ID=MTV.ca
CA EN: MUCH_MUSIC | STREAM_ID=414135 | EPG_CHANNEL_ID=MuchMusic.ca
CA EN: OMNI 1 | STREAM_ID=414134 | EPG_CHANNEL_ID=omni1.ca
CA EN: OMNI 2 | STREAM_ID=414133 | EPG_CHANNEL_ID=OMNI2.ca
CA EN: OWN HD | STREAM_ID=414203 | EPG_CHANNEL_ID=OprahWinfreyNetwork.ca
CA EN: PARAMOUNT NETWORK | STREAM_ID=414188 | EPG_CHANNEL_ID=ParamountNetwork.ca
CA EN: SLICE HD | STREAM_ID=414197 | EPG_CHANNEL_ID=Slice.ca
CA EN: SYFY | STREAM_ID=414052 | EPG_CHANNEL_ID=
CA EN: THE COOKING CHANNEL | STREAM_ID=414187 | EPG_CHANNEL_ID=
CA EN: TLC | STREAM_ID=414111 | EPG_CHANNEL_ID=
CA EN: TVA QUEST (R) | STREAM_ID=414154 | EPG_CHANNEL_ID=
CA EN: VISION HD | STREAM_ID=414192 | EPG_CHANNEL_ID=
CA EN: W-NETWORK | STREAM_ID=414106 | EPG_CHANNEL_ID=wnetwork.ca
CA EN: WEATHER NETWORK HD | STREAM_ID=414193 | EPG_CHANNEL_ID=TheWeatherNetwork.ca
CA EN: YES TV HD | STREAM_ID=414191 | EPG_CHANNEL_ID=yestv.ca

# ==================================================
# GROUP: CA| GENERAL FR
# ==================================================
######## GENERAL FR ######## | STREAM_ID=413885 | EPG_CHANNEL_ID=
CA FR: CANAL D HD | STREAM_ID=412862 | EPG_CHANNEL_ID=CanalD.ca
CA FR: CANAL M FM | STREAM_ID=412834 | EPG_CHANNEL_ID=
CA FR: CANAL SAVOIR | STREAM_ID=412951 | EPG_CHANNEL_ID=CanalSavoir.ca
CA FR: CANAL VIE HD | STREAM_ID=412950 | EPG_CHANNEL_ID=CanalVie.ca
CA FR: CBC MONTREAL HD | STREAM_ID=412948 | EPG_CHANNEL_ID=CBMT.ca
CA FR: CGTN | STREAM_ID=412891 | EPG_CHANNEL_ID=CGTNFrench.cn
CA FR: EMCI TV (FR) | STREAM_ID=412869 | EPG_CHANNEL_ID=
CA FR: ES1 CANADA | STREAM_ID=412888 | EPG_CHANNEL_ID=
CA FR: EURONEWS HD | STREAM_ID=412887 | EPG_CHANNEL_ID=Euronews.fr
CA FR: EWTN | STREAM_ID=412818 | EPG_CHANNEL_ID=
CA FR: FRANCE 24 | STREAM_ID=412885 | EPG_CHANNEL_ID=France24.fr
CA FR: ICI EXPLORA HD | STREAM_ID=412867 | EPG_CHANNEL_ID=
CA FR: ICI RDI HD | STREAM_ID=412895 | EPG_CHANNEL_ID=ICIRadioCanadaMontreal.ca
CA FR: ICI TELE 2 HD | STREAM_ID=412822 | EPG_CHANNEL_ID=
CA FR: ICI TELE ESTRIE HD | STREAM_ID=412829 | EPG_CHANNEL_ID=
CA FR: ICI TELE MAURICIE HD | STREAM_ID=412827 | EPG_CHANNEL_ID=
CA FR: ICI TELE OTTAWA-GATINEAU HD | STREAM_ID=412825 | EPG_CHANNEL_ID=
CA FR: ICI TELE SAGUENAY HD | STREAM_ID=412824 | EPG_CHANNEL_ID=
CA FR: ICI TELEVISION HD | STREAM_ID=412854 | EPG_CHANNEL_ID=ICITeleToronto.ca
CA FR: ICI VANCOUVER | STREAM_ID=412941 | EPG_CHANNEL_ID=
CA FR: KTO | STREAM_ID=412808 | EPG_CHANNEL_ID=
CA FR: LCN | STREAM_ID=412940 | EPG_CHANNEL_ID=LeCanalNouvelles.ca
CA FR: LCN HD | STREAM_ID=412866 | EPG_CHANNEL_ID=LeCanalNouvelles.ca
CA FR: LE CANAL DE L ASSEMBLEE | STREAM_ID=412816 | EPG_CHANNEL_ID=
CA FR: LEGISLATIVE ASSEMBLY OF ONTARIO | STREAM_ID=412817 | EPG_CHANNEL_ID=
CA FR: METEO MEDIA HD | STREAM_ID=412938 | EPG_CHANNEL_ID=
CA FR: MOI&CIE HD | STREAM_ID=412896 | EPG_CHANNEL_ID=Moicie.ca
CA FR: MUSIQUE PLUS HD | STREAM_ID=412935 | EPG_CHANNEL_ID=
CA FR: NOOVO V-TELE HD | STREAM_ID=412858 | EPG_CHANNEL_ID=Noovo.ca
CA FR: PRISE 2 | STREAM_ID=412934 | EPG_CHANNEL_ID=Prise2.ca
CA FR: PRISE2 HD | STREAM_ID=412901 | EPG_CHANNEL_ID=Prise2.ca
CA FR: RDI HD | STREAM_ID=412933 | EPG_CHANNEL_ID=RDINews.ca
CA FR: RDS | STREAM_ID=412932 | EPG_CHANNEL_ID=RDS.ca
CA FR: RDS 1 HD | STREAM_ID=1976911 | EPG_CHANNEL_ID=
CA FR: RDS 2 | STREAM_ID=412931 | EPG_CHANNEL_ID=RDS2.ca
CA FR: RDS HD | STREAM_ID=412899 | EPG_CHANNEL_ID=RDS.ca
CA FR: RDS HD | STREAM_ID=412916 | EPG_CHANNEL_ID=RDS.ca
CA FR: RDS INFO | STREAM_ID=412930 | EPG_CHANNEL_ID=RDSInfo.ca
CA FR: RDS2 HD | STREAM_ID=412898 | EPG_CHANNEL_ID=RDS2.ca
CA FR: ROGERS TV LONDON HD | STREAM_ID=412845 | EPG_CHANNEL_ID=
CA FR: SAVOIR MEDIA | STREAM_ID=412853 | EPG_CHANNEL_ID=CanalSavoir.ca
CA FR: STUDIO CANAL HD | STREAM_ID=412893 | EPG_CHANNEL_ID=
CA FR: SUPER ECRAN 4 | STREAM_ID=412880 | EPG_CHANNEL_ID=Telemag.ca
CA FR: SYFY | STREAM_ID=412806 | EPG_CHANNEL_ID=
CA FR: TELE QUEBEC | STREAM_ID=412925 | EPG_CHANNEL_ID=TeleQuebec.ca
CA FR: TFO | STREAM_ID=412874 | EPG_CHANNEL_ID=TFO.ca
CA FR: TV 5 QUÉBEC  HD | STREAM_ID=412878 | EPG_CHANNEL_ID=
CA FR: TV ROGERS OTTAWA | STREAM_ID=412846 | EPG_CHANNEL_ID=
CA FR: TV5 HD | STREAM_ID=412855 | EPG_CHANNEL_ID=TV5.ca
CA FR: TV5 MONDE INFO | STREAM_ID=412821 | EPG_CHANNEL_ID=
CA FR: TV5 MONDE STYLE | STREAM_ID=412820 | EPG_CHANNEL_ID=
CA FR: UNIS TV HD | STREAM_ID=412906 | EPG_CHANNEL_ID=UnisTV.ca
CA FR: V  HD | STREAM_ID=412905 | EPG_CHANNEL_ID=
CA FR: V MONTREAL HD | STREAM_ID=412904 | EPG_CHANNEL_ID=
CA FR: V QUEBEC CITY HD | STREAM_ID=412876 | EPG_CHANNEL_ID=
CA FR: V SHERBROOKE | STREAM_ID=412903 | EPG_CHANNEL_ID=
CA FR: VU! TELE A LA CARTE 1 HD | STREAM_ID=412860 | EPG_CHANNEL_ID=
CA FR: VU! TELE A LA CARTE 2 HD | STREAM_ID=412859 | EPG_CHANNEL_ID=
CA FR: YOOPA HD | STREAM_ID=412873 | EPG_CHANNEL_ID=Yoopa.ca
CA FR: Z TELE HD | STREAM_ID=412915 | EPG_CHANNEL_ID=
CA FR: ZESTE HD | STREAM_ID=412865 | EPG_CHANNEL_ID=Zeste.ca

# ==================================================
# GROUP: CA| KIDS EN
# ==================================================
CA EN:  DISNEY CHANNEL HD | STREAM_ID=414086 | EPG_CHANNEL_ID=
CA EN: ADULT SWIM HD | STREAM_ID=414196 | EPG_CHANNEL_ID=AdultSwim.ca
CA EN: CARTOON NETWORK HD | STREAM_ID=414089 | EPG_CHANNEL_ID=CartoonNetwork.ca
CA EN: CBC EDMONTON HD | STREAM_ID=414172 | EPG_CHANNEL_ID=CBXT.ca
CA EN: CBC HALIFAX HD | STREAM_ID=414174 | EPG_CHANNEL_ID=CBHT.ca
CA EN: DISNEY JUNIOR HD | STREAM_ID=414087 | EPG_CHANNEL_ID=DisneyJunior.ca
CA EN: DISNEY XD HD | STREAM_ID=414088 | EPG_CHANNEL_ID=DisneyXD.ca
CA EN: FAMILY CHANNEL EAST HD | STREAM_ID=414120 | EPG_CHANNEL_ID=FamilyChannel.ca
CA EN: FAMILY CHRGD | STREAM_ID=414119 | EPG_CHANNEL_ID=CHRGD.ca
CA EN: FAMILY JR | STREAM_ID=414121 | EPG_CHANNEL_ID=FamilyJr.ca
CA EN: FXX HD | STREAM_ID=414158 | EPG_CHANNEL_ID=FXX.ca
CA EN: LUDIKIDS | STREAM_ID=414051 | EPG_CHANNEL_ID=
CA EN: NICKELODEON HD | STREAM_ID=414085 | EPG_CHANNEL_ID=Nickelodeon.ca
CA EN: SILVER SCREEN CLASSICS HD | STREAM_ID=414065 | EPG_CHANNEL_ID=SilverScreenClassics.ca
CA EN: TELETOON | STREAM_ID=414053 | EPG_CHANNEL_ID=Teletoon.ca
CA EN: TREE HOUSE | STREAM_ID=414189 | EPG_CHANNEL_ID=
CA EN: YTV EAST HD | STREAM_ID=414186 | EPG_CHANNEL_ID=

# ==================================================
# GROUP: CA| KIDS FR
# ==================================================
######## KIDS FR ######## | STREAM_ID=413882 | EPG_CHANNEL_ID=
CA FR: BABY TV | STREAM_ID=412852 | EPG_CHANNEL_ID=
CA FR: DISNEY HD | STREAM_ID=412945 | EPG_CHANNEL_ID=DisneyChannel.ca
CA FR: ICI TELE ACADIE HD | STREAM_ID=412833 | EPG_CHANNEL_ID=
CA FR: ICI TELE ALBERTA HD | STREAM_ID=412832 | EPG_CHANNEL_ID=
CA FR: ICI TELE CB-YUKON HD | STREAM_ID=412831 | EPG_CHANNEL_ID=
CA FR: ICI TELE EST-QUEBEC HD | STREAM_ID=412830 | EPG_CHANNEL_ID=
CA FR: ICI TELE HD | STREAM_ID=412894 | EPG_CHANNEL_ID=
CA FR: ICI TELE MANITOBA HD | STREAM_ID=412828 | EPG_CHANNEL_ID=
CA FR: ICI TELE SASKATCHEWAN HD | STREAM_ID=412823 | EPG_CHANNEL_ID=
CA FR: LA CHAINE DISNEY | STREAM_ID=412871 | EPG_CHANNEL_ID=
CA FR: LA CHAINE HD | STREAM_ID=412946 | EPG_CHANNEL_ID=
CA FR: LUDIKIDS | STREAM_ID=412807 | EPG_CHANNEL_ID=
CA FR: TELEMAGINO | STREAM_ID=412924 | EPG_CHANNEL_ID=
CA FR: TELEMAGINO HD | STREAM_ID=412912 | EPG_CHANNEL_ID=Telemagino.ca
CA FR: TELETOON | STREAM_ID=412805 | EPG_CHANNEL_ID=
CA FR: TELETOON FRENCH HD | STREAM_ID=412911 | EPG_CHANNEL_ID=
CA FR: TELETOON HD | STREAM_ID=412923 | EPG_CHANNEL_ID=TeletoonFrench.ca
CA FR: TIVI 5 | STREAM_ID=412819 | EPG_CHANNEL_ID=

# ==================================================
# GROUP: CA| MUSIC FR
# ==================================================
######## MUSIC FR ######## | STREAM_ID=413881 | EPG_CHANNEL_ID=
CA FR: ARTV | STREAM_ID=412953 | EPG_CHANNEL_ID=
CA FR: ICI ARTV HD | STREAM_ID=412868 | EPG_CHANNEL_ID=
CA FR: MEZZO LIVE HD | STREAM_ID=412856 | EPG_CHANNEL_ID=
CA FR: MUSIC PLUS | STREAM_ID=412815 | EPG_CHANNEL_ID=
CA FR: STINGRAY CLASSICA | STREAM_ID=412810 | EPG_CHANNEL_ID=
CA FR: STINGRAY HITS! HD | STREAM_ID=412811 | EPG_CHANNEL_ID=
CA FR: TRACE  URBAN | STREAM_ID=412843 | EPG_CHANNEL_ID=
CA FR: TRACE AFRICA | STREAM_ID=412844 | EPG_CHANNEL_ID=
CA FR: TRACE NAIJA | STREAM_ID=412842 | EPG_CHANNEL_ID=
CA FR: TRACE TOCA | STREAM_ID=412841 | EPG_CHANNEL_ID=
CA FR: TRACE URBAN | STREAM_ID=412840 | EPG_CHANNEL_ID=

# ==================================================
# GROUP: CA| NEWS EN
# ==================================================
##### CANADA NEWS ENGLISH ##### | STREAM_ID=498330 | EPG_CHANNEL_ID=
CA EN: BBC WORLD NEWS HD | STREAM_ID=498313 | EPG_CHANNEL_ID=BBCWorld.ca
CA EN: BUSINESS NEWS NETWORK HD | STREAM_ID=498312 | EPG_CHANNEL_ID=BNNBloomberg.ca
CA EN: CBC NEWS NETWORK HD | STREAM_ID=498315 | EPG_CHANNEL_ID=CBCNews.ca
CA EN: CBC WINDSOR NEWS HD | STREAM_ID=574201 | EPG_CHANNEL_ID=CBET.ca
CA EN: CITY NEWS TORONTO ON HD | STREAM_ID=498303 | EPG_CHANNEL_ID=
CA EN: CTV CALARY NEWS | STREAM_ID=1683571 | EPG_CHANNEL_ID=
CA EN: CTV NEWS CHANNEL HD | STREAM_ID=498311 | EPG_CHANNEL_ID=CTVNC.ca
CA EN: CTV NEWS LIVE EVENTS 1 HD | STREAM_ID=498310 | EPG_CHANNEL_ID=
CA EN: CTV NEWS LIVE EVENTS 1 HD | STREAM_ID=498309 | EPG_CHANNEL_ID=
CA EN: CTV NEWS LIVE EVENTS 2 HD | STREAM_ID=498308 | EPG_CHANNEL_ID=
CA EN: CTV NEWS LIVE EVENTS 3 HD | STREAM_ID=498307 | EPG_CHANNEL_ID=
CA EN: CTV NEWS LIVE EVENTS 4 HD | STREAM_ID=498306 | EPG_CHANNEL_ID=
CA EN: CTV NEWS LIVE EVENTS 5 HD | STREAM_ID=498305 | EPG_CHANNEL_ID=
CA EN: CTV NEWS LIVE EVENTS 6 HD | STREAM_ID=498304 | EPG_CHANNEL_ID=
CA EN: FOX NEWS HD | STREAM_ID=498302 | EPG_CHANNEL_ID=
CA EN: GLOBAL MARITIMES HD | STREAM_ID=498314 | EPG_CHANNEL_ID=
CA EN: GLOBAL NEWS BC HD | STREAM_ID=498329 | EPG_CHANNEL_ID=GlobalNewsBC1.ca
CA EN: GLOBAL NEWS CALGARY HD | STREAM_ID=498328 | EPG_CHANNEL_ID=
CA EN: GLOBAL NEWS EDMONTON HD | STREAM_ID=498327 | EPG_CHANNEL_ID=
CA EN: GLOBAL NEWS HALIFAX HD | STREAM_ID=498326 | EPG_CHANNEL_ID=
CA EN: GLOBAL NEWS KINGSTON HD | STREAM_ID=498325 | EPG_CHANNEL_ID=
CA EN: GLOBAL NEWS LETHBRIDGE HD | STREAM_ID=498324 | EPG_CHANNEL_ID=
CA EN: GLOBAL NEWS MONTREAL HD | STREAM_ID=498323 | EPG_CHANNEL_ID=
CA EN: GLOBAL NEWS NATIONAL HD | STREAM_ID=498322 | EPG_CHANNEL_ID=GlobalNewsBC1.ca
CA EN: GLOBAL NEWS PETERBOROUGH HD | STREAM_ID=498321 | EPG_CHANNEL_ID=GlobalNewsBC1.ca
CA EN: GLOBAL NEWS REGINA HD | STREAM_ID=498320 | EPG_CHANNEL_ID=GlobalNewsBC1.ca
CA EN: GLOBAL NEWS SASKATOON HD | STREAM_ID=498319 | EPG_CHANNEL_ID=
CA EN: GLOBAL NEWS TORONTO HD | STREAM_ID=498318 | EPG_CHANNEL_ID=
CA EN: GLOBAL NEWS VANCOUVER HD | STREAM_ID=498317 | EPG_CHANNEL_ID=
CA EN: GLOBAL NEWS WINNIPEG HD | STREAM_ID=498316 | EPG_CHANNEL_ID=

# ==================================================
# GROUP: CA| PRIME ᴿᴬᵂ ⁶⁰ᶠᵖˢ
# ==================================================
#### PRIME ᴿᴬᵂ ⁶⁰ᶠᵖˢ ##### | STREAM_ID=1537370 | EPG_CHANNEL_ID=
PRIME: ADULT SWIM ᴿᴬᵂ | STREAM_ID=1537369 | EPG_CHANNEL_ID=
PRIME: AMC CANADA ᴿᴬᵂ | STREAM_ID=1537368 | EPG_CHANNEL_ID=
PRIME: AMC+ CANADA ᴿᴬᵂ | STREAM_ID=1537367 | EPG_CHANNEL_ID=
PRIME: BBC EARTH ᴿᴬᵂ | STREAM_ID=1537366 | EPG_CHANNEL_ID=
PRIME: BLOOMBERG TV+ ᴿᴬᵂ | STREAM_ID=1537365 | EPG_CHANNEL_ID=
PRIME: BRAVO ᴿᴬᵂ | STREAM_ID=1537364 | EPG_CHANNEL_ID=
PRIME: CARTOON NETWORK ᴿᴬᵂ | STREAM_ID=1537363 | EPG_CHANNEL_ID=
PRIME: CITYNEWS 24/7 WEST ᴿᴬᵂ | STREAM_ID=1537360 | EPG_CHANNEL_ID=
PRIME: CITYNEWS 24/7 ᴿᴬᵂ | STREAM_ID=1537361 | EPG_CHANNEL_ID=
PRIME: CITYTV CALGARY ᴿᴬᵂ | STREAM_ID=1537359 | EPG_CHANNEL_ID=
PRIME: CITYTV EDMONTON ᴿᴬᵂ | STREAM_ID=1537358 | EPG_CHANNEL_ID=
PRIME: CITYTV MONTREAL ᴿᴬᵂ | STREAM_ID=1537357 | EPG_CHANNEL_ID=
PRIME: CITYTV VANCOUVER ᴿᴬᵂ | STREAM_ID=1537356 | EPG_CHANNEL_ID=
PRIME: DISCOVERY CHANNEL ᴿᴬᵂ | STREAM_ID=1537351 | EPG_CHANNEL_ID=
PRIME: DISNEY CHANNEL ᴿᴬᵂ | STREAM_ID=1537350 | EPG_CHANNEL_ID=
PRIME: DTOUR ᴿᴬᵂ | STREAM_ID=1537347 | EPG_CHANNEL_ID=
PRIME: FLAVOUR NETWORK ᴿᴬᵂ | STREAM_ID=1537343 | EPG_CHANNEL_ID=
PRIME: FOOD NETWORK ᴿᴬᵂ | STREAM_ID=1537342 | EPG_CHANNEL_ID=
PRIME: FX ᴿᴬᵂ | STREAM_ID=1537339 | EPG_CHANNEL_ID=
PRIME: FXX CANADA ᴿᴬᵂ | STREAM_ID=1537338 | EPG_CHANNEL_ID=
PRIME: GLOBAL BC ᴿᴬᵂ | STREAM_ID=1537337 | EPG_CHANNEL_ID=
PRIME: GLOBAL CALGARY ᴿᴬᵂ | STREAM_ID=1537336 | EPG_CHANNEL_ID=
PRIME: GLOBAL EDMONTON ᴿᴬᵂ | STREAM_ID=1537335 | EPG_CHANNEL_ID=
PRIME: GLOBAL MARITIMES ᴿᴬᵂ | STREAM_ID=1537334 | EPG_CHANNEL_ID=
PRIME: GLOBAL NEWS BC ᴿᴬᵂ | STREAM_ID=1537333 | EPG_CHANNEL_ID=
PRIME: GLOBAL NEWS CALGARY ᴿᴬᵂ | STREAM_ID=1537332 | EPG_CHANNEL_ID=
PRIME: GLOBAL NEWS EDMONTON ᴿᴬᵂ | STREAM_ID=1537331 | EPG_CHANNEL_ID=
PRIME: GLOBAL NEWS TORONTO ᴿᴬᵂ | STREAM_ID=1537330 | EPG_CHANNEL_ID=
PRIME: HGTV ᴿᴬᵂ | STREAM_ID=1537327 | EPG_CHANNEL_ID=
PRIME: HISTORY ᴿᴬᵂ | STREAM_ID=1537326 | EPG_CHANNEL_ID=
PRIME: HOLLYWOOD SUITE 2000S ᴿᴬᵂ | STREAM_ID=1537325 | EPG_CHANNEL_ID=
PRIME: HOLLYWOOD SUITE 2010S+ ᴿᴬᵂ | STREAM_ID=1537324 | EPG_CHANNEL_ID=
